kind,etag,id,snippet.channelId,snippet.videoId,snippet.textDisplay,snippet.textOriginal,snippet.parentId,snippet.authorDisplayName,snippet.authorProfileImageUrl,snippet.authorChannelUrl,snippet.authorChannelId.value,snippet.canRate,snippet.viewerRating,snippet.likeCount,snippet.publishedAt,snippet.updatedAt
youtube#comment,FHGmny_-KqmSkXIZ8OL3Y1lyA6w,UgyTjuvpoXzDT5Yd0SF4AaABAg.A6zxyM_Dh2YA7vtD_gEbtU,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,"La inteligencia te sigue pero sos más rápido increíble ni vale la pena responderte, hasta el 7 de marzo se mató en cerro corá, siendo que López murió el 1ro de mes, quemaron hospitales, violaban mujeres y mataban a todos, increíble como llega la ignorancia con tal de no agarrar un libro y leer🤣🤣🤣","La inteligencia te sigue pero sos más rápido increíble ni vale la pena responderte, hasta el 7 de marzo se mató en cerro corá, siendo que López murió el 1ro de mes, quemaron hospitales, violaban mujeres y mataban a todos, increíble como llega la ignorancia con tal de no agarrar un libro y leer🤣🤣🤣",UgyTjuvpoXzDT5Yd0SF4AaABAg,@josebogado2884,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josebogado2884,UCUdyL2Rfqjww2xqaWToEQEw,True,none,0,2024-09-03T14:54:05Z,2024-09-03T14:54:05Z
youtube#comment,vaLNlQmIUxZBwMYJjlxbxpOiGPg,UgyaCVaNudYBHUQBeEF4AaABAg.A6JoIQWNkUHA7w0-1TheQN,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,"Lo más probable es muero con mi patria,  porque viendo que mataban a civiles, y el tratado decía que se repartirian territorios, capaz pensaba que con su muerte el Paraguay desapareceria","Lo más probable es muero con mi patria,  porque viendo que mataban a civiles, y el tratado decía que se repartirian territorios, capaz pensaba que con su muerte el Paraguay desapareceria",UgyaCVaNudYBHUQBeEF4AaABAg,@josebogado2884,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josebogado2884,UCUdyL2Rfqjww2xqaWToEQEw,True,none,0,2024-09-03T16:02:00Z,2024-09-03T16:02:00Z
youtube#comment,kvyi0Qp4NtizWeW-dvTMDVD2z5E,UgztEaGGbIXMRlcszJZ4AaABAg.A5FMLWZIOwsA5_XPih6wNT,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,"Pero si el relato fue bien equilibrado. Yo soy Paraguayo y evidentemente se pasaron muchos detalles, pero no le puedo pedir precisión a personas que no son de acá. Se agradece el esfuerzo por visibilizar un conflicto que no debe ser olvidado jamás.","Pero si el relato fue bien equilibrado. Yo soy Paraguayo y evidentemente se pasaron muchos detalles, pero no le puedo pedir precisión a personas que no son de acá. Se agradece el esfuerzo por visibilizar un conflicto que no debe ser olvidado jamás.",UgztEaGGbIXMRlcszJZ4AaABAg,@josetriniq,https://yt3.ggpht.com/8jBwl7XVAlp-DezL1H_h71juY7Bow2lgjBMNf0_7M5XWEgJpg0AW1lzIFDjvR9LdSjrSLkVY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josetriniq,UCXyTzuuu6gsPWOCAcuEGNdQ,True,none,0,2024-07-07T05:28:41Z,2024-07-07T05:28:41Z
youtube#comment,uSUiWrLrLtA4EqbXvY9hlw3qtGc,Ugy-dM8Gi-dIaUemXzN4AaABAg.A5EQE6s9fQBA5EUfU4RMw5,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,De echo. El tema de &quot;La campaña del desierto&quot; es muy interesante... Básicamente gobierno argentino asesina casi erradica a los aborigenes de la patagonia. El casi más conocido o el más nombrado es el de los Quilmes,"De echo. El tema de ""La campaña del desierto"" es muy interesante... Básicamente gobierno argentino asesina casi erradica a los aborigenes de la patagonia. El casi más conocido o el más nombrado es el de los Quilmes",Ugy-dM8Gi-dIaUemXzN4AaABAg,@Ragnarok_-sm6vo,https://yt3.ggpht.com/rVpYe8OYStguBOWP1QFb34IkafTx5fzA7uu5zH8clBqBio_ZwXbwwzQ1hLlDeLQ2Nk56gHYc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Ragnarok_-sm6vo,UChmSO6TPmeZ4OXRzBF2PjyQ,True,none,0,2024-06-28T16:01:28Z,2024-06-28T16:01:28Z
youtube#comment,7ZD-S635XwJoigbbQXvUnAjuFns,Ugzo4E2Uw4pqN1BlM8V4AaABAg.A5CI0svfAxbA5_VUVrPqPc,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,Inchequeable,Inchequeable,Ugzo4E2Uw4pqN1BlM8V4AaABAg,@josetriniq,https://yt3.ggpht.com/8jBwl7XVAlp-DezL1H_h71juY7Bow2lgjBMNf0_7M5XWEgJpg0AW1lzIFDjvR9LdSjrSLkVY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josetriniq,UCXyTzuuu6gsPWOCAcuEGNdQ,True,none,0,2024-07-07T05:11:51Z,2024-07-07T05:11:51Z
youtube#comment,MkAV7X6Vh9nBJxJBzuqTrgGPTaU,Ugzo4E2Uw4pqN1BlM8V4AaABAg.A5CI0svfAxbA7vzQrihlWU,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,"La más acertada es muero con mi patria, seguro pensando que con su muerte el país desaparecía viendo ya que todos eran asesinados por brasil y el conocimiento del tratado que decia que todos los territorios reclamados serian de ellos, por eso capaz en su cabeza pasaba que Paraguay desaparecía","La más acertada es muero con mi patria, seguro pensando que con su muerte el país desaparecía viendo ya que todos eran asesinados por brasil y el conocimiento del tratado que decia que todos los territorios reclamados serian de ellos, por eso capaz en su cabeza pasaba que Paraguay desaparecía",Ugzo4E2Uw4pqN1BlM8V4AaABAg,@josebogado2884,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josebogado2884,UCUdyL2Rfqjww2xqaWToEQEw,True,none,0,2024-09-03T15:48:20Z,2024-09-03T15:48:20Z
youtube#comment,EZdgAPD8IjHelMnv3p58Dmq9_YA,UgyuRGHHZVw21E8FYQR4AaABAg.A57wK6V-xwPA57xnI9lvws,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,"Totalmente, lo he escuchado y he leído parte de su trabajo y es divertido y muy muy bueno jajaja","Totalmente, lo he escuchado y he leído parte de su trabajo y es divertido y muy muy bueno jajaja",UgyuRGHHZVw21E8FYQR4AaABAg,@amilkariliammontielmolina9298,https://yt3.ggpht.com/ytc/AIdro_lFTMfXRN71f0h-E4HpaSZDmsLKuVcE_yyfLoREXPMew0Ua=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@amilkariliammontielmolina9298,UC9vr8wOEhLkL28Ch1JzYRiA,True,none,1,2024-06-26T03:10:00Z,2024-06-26T03:10:00Z
youtube#comment,vjcoz5l3f1ZYPW7uGYA_QeppLrM,UgwAK9aGqS1I-4w-5a54AaABAg.A5702XS0o96A5Bzh-zg4PG,UCeYSnd34IPe57sM8hkjWhrw,CPCN1Lqzc2U,"Ahuevo, leyendas para tontos","Ahuevo, leyendas para tontos",UgwAK9aGqS1I-4w-5a54AaABAg,@jorgebarrera4630,https://yt3.ggpht.com/ytc/AIdro_lKmc8lC436i0AfUhL5NKr26a74OPGFX_QF-SQBnhQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jorgebarrera4630,UC9YQxucUEDTUmkgMkocJ7Gw,True,none,0,2024-06-27T16:43:34Z,2024-06-27T16:43:34Z
youtube#comment,yrmWonWXUfxRQZToJu9_sws9fOQ,Ugx7IV8ybQdxAcOGP_x4AaABAg.A-ZuDD_VyrOA-breekGyIW,UCeYSnd34IPe57sM8hkjWhrw,7Jo3NR5lgd8,"Precisamente por que es y fue&#39; por más de 1500 años territorio de los judíos y su nombre era JUDEA. Podría refutar casi todo lo dicho aquí, pero que flojera.","Precisamente por que es y fue' por más de 1500 años territorio de los judíos y su nombre era JUDEA. Podría refutar casi todo lo dicho aquí, pero que flojera.",Ugx7IV8ybQdxAcOGP_x4AaABAg,@adrianarana3250,https://yt3.ggpht.com/ytc/AIdro_k4LkePajK8kGBw1xU-45gRgIwE9F3tfaNBqzwlf5A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@adrianarana3250,UCwHqbBJ9iMqehdSHfTl44UA,True,none,0,2024-02-10T00:04:29Z,2024-02-10T00:04:29Z
youtube#comment,dUMIQ8Ar2zyzfQRnRkrRWbjHjVU,Ugy5q7eQHcQhMUfPIPt4AaABAg.A-YFBHBTUEcA7S8fU2411o,UCeYSnd34IPe57sM8hkjWhrw,7Jo3NR5lgd8,Ya vete wey hueles a humedad,Ya vete wey hueles a humedad,Ugy5q7eQHcQhMUfPIPt4AaABAg,@ArrocitoCL17,https://yt3.ggpht.com/cNpKjf_AJjbP2filXHy48rCqyXTJIchKOLQy8fAu16o4dp3WsuCMLVlBF8H0ndAyDREwdIsQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ArrocitoCL17,UCK3IC8Q8JRgcVcNqHbJiQ0A,True,none,0,2024-08-22T16:21:23Z,2024-08-22T16:21:23Z
youtube#comment,YW1Y8iZfWcSTmvBtoTsbMW8jEsQ,UgxxksqJGOyxYwNlZ-F4AaABAg.A5FL_skGLstA77qyJh-p8w,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,"Porque ese saber no era exclusivo de Europa, aquí también teníamos astrónomos y usaban calendarios más exactos","Porque ese saber no era exclusivo de Europa, aquí también teníamos astrónomos y usaban calendarios más exactos",UgxxksqJGOyxYwNlZ-F4AaABAg,@gerardomarin3704,https://yt3.ggpht.com/ytc/AIdro_llsVXXNftH3IeJbqvGiarCVgu80IyChxSps7u5X2xSosc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gerardomarin3704,UCSx1Rju_L2MpgAxcmxgSmNg,True,none,1,2024-08-14T19:13:07Z,2024-08-14T19:13:33Z
youtube#comment,3AurcP37f-fKoMDUPq3SgoEPubI,UgyPymW_MX4Z2GFLVwZ4AaABAg.A4mwEIQWXP3A4nnge1h7ww,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,A mi también me encantaría que tuvieran de invitado al profe Mendoza,A mi también me encantaría que tuvieran de invitado al profe Mendoza,UgyPymW_MX4Z2GFLVwZ4AaABAg,,https://yt3.ggpht.com/ytc/AIdro_k_pdBoAPI5riSnoghQgI23aC4mJpmjJIntu1bMuijVtLTD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/c/M%C3%B3nicaAguilera,UCTC7TRA8lmnnKtpvHTd89Og,True,none,1,2024-06-17T21:57:39Z,2024-06-17T21:57:39Z
youtube#comment,BgkRUb6hKH3WEZTfRTm07QuWook,UgyPymW_MX4Z2GFLVwZ4AaABAg.A4mwEIQWXP3A4oUN9C40MU,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,Yo espero que inviten a la mamá de Teca,Yo espero que inviten a la mamá de Teca,UgyPymW_MX4Z2GFLVwZ4AaABAg,@claravillanueva5568,https://yt3.ggpht.com/ytc/AIdro_lBCzlFx809SijWkhhq9p_ejL4C8XU_E09cFJAjI0E=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@claravillanueva5568,UCC0Rgws4Krd9AVFH5ElNgXg,True,none,2,2024-06-18T04:19:20Z,2024-06-18T04:19:20Z
youtube#comment,LspAWCdszJjDq3xB74EZ6WlXJbM,UgzUqiNt6sWFCToeMQ94AaABAg.A4mtKZvg0bNA4nHlLxy8VV,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,ni son historiadores mi buen.<br><br>son de Relaciones Internacionales 😂,"ni son historiadores mi buen.

son de Relaciones Internacionales 😂",UgzUqiNt6sWFCToeMQ94AaABAg,@SantiagoItzcoatl,https://yt3.ggpht.com/ytc/AIdro_kNp7nO6H8vr_5I7bvyKls8Xw92PscyLo7G5HayDsfReTY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SantiagoItzcoatl,UCbDEMBgOeP90oPLWs7-FDvQ,True,none,5,2024-06-17T17:09:56Z,2024-06-17T17:09:56Z
youtube#comment,YZwYeeqN7AZtfcJP096sVVWMP-E,UgzUqiNt6sWFCToeMQ94AaABAg.A4mtKZvg0bNA4nvrAbLjKG,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,Por? Yo quiero saber!,Por? Yo quiero saber!,UgzUqiNt6sWFCToeMQ94AaABAg,@elbencotv,https://yt3.ggpht.com/AzgcPqPw55TgfFAF_qMCywRZh4uWQF492b1lM98nSP5Ng3GX2dooDdQ0_UwhptFWdofN6j4kKpQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@elbencotv,UC3NPVWqLNI66bxTKpB4SvHw,True,none,0,2024-06-17T23:09:00Z,2024-06-17T23:09:00Z
youtube#comment,0fVO90rGJQf7BqC0hw1mSMIKu8s,UgzUqiNt6sWFCToeMQ94AaABAg.A4mtKZvg0bNA4oBW5NY5mn,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,@@SantiagoItzcoatl el Teca si es historiador.,@@SantiagoItzcoatl el Teca si es historiador.,UgzUqiNt6sWFCToeMQ94AaABAg,@ArielTexisMuñoz,https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ArielTexisMu%C3%B1oz,UCu5Tujz23FNYBcTZjYNbhOg,True,none,0,2024-06-18T01:34:32Z,2024-06-18T01:34:32Z
youtube#comment,fBMgzlL6X593gEPcUKCQZVlQv8k,UgzUqiNt6sWFCToeMQ94AaABAg.A4mtKZvg0bNA4oBbaIFQjU,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,@@elbencotv porque están usando datos muuuuy viejos sobre Teotihuacán.,@@elbencotv porque están usando datos muuuuy viejos sobre Teotihuacán.,UgzUqiNt6sWFCToeMQ94AaABAg,@ArielTexisMuñoz,https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ArielTexisMu%C3%B1oz,UCu5Tujz23FNYBcTZjYNbhOg,True,none,1,2024-06-18T01:35:25Z,2024-06-18T01:35:25Z
youtube#comment,IKNd4j43Oe431Tn1NdDxwNTAX3c,UgzUqiNt6sWFCToeMQ94AaABAg.A4mtKZvg0bNA4oBgVR00vS,UCeYSnd34IPe57sM8hkjWhrw,qSjSUN6Rxhk,@@SantiagoItzcoatl pues peor 🤣🥲🙃,@@SantiagoItzcoatl pues peor 🤣🥲🙃,UgzUqiNt6sWFCToeMQ94AaABAg,@ArielTexisMuñoz,https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ArielTexisMu%C3%B1oz,UCu5Tujz23FNYBcTZjYNbhOg,True,none,1,2024-06-18T01:36:05Z,2024-06-18T01:36:05Z
youtube#comment,P5ghplhPyaLnscZx7lrBJ7zmdew,UgxpqSLyvZlQ6Oiq2e54AaABAg.A3P7UqN3Y9sA3P82Meh38F,UCeYSnd34IPe57sM8hkjWhrw,PAFwYBqf_Os,"Y fue en repetidas ocasiones no solo en una ni dos,, ojo,, apliquense","Y fue en repetidas ocasiones no solo en una ni dos,, ojo,, apliquense",UgxpqSLyvZlQ6Oiq2e54AaABAg,@JorgeGomez-rw1kq,https://yt3.ggpht.com/ytc/AIdro_mbBUoRSEMinpeSYTYagF2qH9UkW9gI2_FQvvW5LA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JorgeGomez-rw1kq,UC-LEZ9mH_DAd70cjLJ_ltAA,True,none,0,2024-05-14T02:12:36Z,2024-05-14T02:12:36Z
youtube#comment,EGHWQpZRWkNPfpbLB_A2I-KZ9w0,UgxpqSLyvZlQ6Oiq2e54AaABAg.A3P7UqN3Y9sA3P8jR7qWYt,UCeYSnd34IPe57sM8hkjWhrw,PAFwYBqf_Os,También aprendan a entrevistar dejándose ex playar a su entrevistador y no buscando en todo momento ser los protagonistas y queriendo saberlo todo cuando es evidente que no lo saben,También aprendan a entrevistar dejándose ex playar a su entrevistador y no buscando en todo momento ser los protagonistas y queriendo saberlo todo cuando es evidente que no lo saben,UgxpqSLyvZlQ6Oiq2e54AaABAg,@JorgeGomez-rw1kq,https://yt3.ggpht.com/ytc/AIdro_mbBUoRSEMinpeSYTYagF2qH9UkW9gI2_FQvvW5LA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JorgeGomez-rw1kq,UC-LEZ9mH_DAd70cjLJ_ltAA,True,none,0,2024-05-14T02:18:37Z,2024-05-14T02:18:37Z
